measure_date_CET,measure_date_UTC_str,measure_date_UTC,da_price,end_date,resolution,imbalance,system_trend,positive_imbalance_settlement_price,negative_imbalance_settlement_price,missing_data_list,updated_date,partition_day,_hour_utc,da_price_15min
2025-06-04 09:00:00+02:00,2025-06-04 07:00:00+00:00,2025-06-04 07:00:00+00:00,33.02,,,,,,,,,,2025-06-04 07:00:00+00:00,33.02
2025-06-04 10:00:00+02:00,2025-06-04 08:00:00+00:00,2025-06-04 08:00:00+00:00,32.35,,,,,,,,,,2025-06-04 08:00:00+00:00,32.35
2025-06-04 11:00:00+02:00,2025-06-04 09:00:00+00:00,2025-06-04 09:00:00+00:00,4.83,,,,,,,,,,2025-06-04 09:00:00+00:00,4.83
2025-06-04 12:00:00+02:00,2025-06-04 10:00:00+00:00,2025-06-04 10:00:00+00:00,19.21,,,,,,,,,,2025-06-04 10:00:00+00:00,19.21
2025-06-04 13:00:00+02:00,2025-06-04 11:00:00+00:00,2025-06-04 11:00:00+00:00,9.69,,,,,,,,,,2025-06-04 11:00:00+00:00,9.69
2025-06-04 14:00:00+02:00,2025-06-04 12:00:00+00:00,2025-06-04 12:00:00+00:00,1.72,,,,,,,,,,2025-06-04 12:00:00+00:00,1.72
2025-06-04 15:00:00+02:00,2025-06-04 13:00:00+00:00,2025-06-04 13:00:00+00:00,0.09,,,,,,,,,,2025-06-04 13:00:00+00:00,0.09
2025-06-04 16:00:00+02:00,2025-06-04 14:00:00+00:00,2025-06-04 14:00:00+00:00,0.0,,,,,,,,,,2025-06-04 14:00:00+00:00,0.0
2025-06-04 17:00:00+02:00,2025-06-04 15:00:00+00:00,2025-06-04 15:00:00+00:00,6.2,,,,,,,,,,2025-06-04 15:00:00+00:00,6.2
2025-06-04 18:00:00+02:00,2025-06-04 16:00:00+00:00,2025-06-04 16:00:00+00:00,15.49,,,,,,,,,,2025-06-04 16:00:00+00:00,15.49
2025-06-04 19:00:00+02:00,2025-06-04 17:00:00+00:00,2025-06-04 17:00:00+00:00,39.15,,,,,,,,,,2025-06-04 17:00:00+00:00,39.15
2025-06-04 20:00:00+02:00,2025-06-04 18:00:00+00:00,2025-06-04 18:00:00+00:00,32.77,,,,,,,,,,2025-06-04 18:00:00+00:00,32.77
2025-06-04 21:00:00+02:00,2025-06-04 19:00:00+00:00,2025-06-04 19:00:00+00:00,23.82,,,,,,,,,,2025-06-04 19:00:00+00:00,23.82
2025-06-04 22:00:00+02:00,2025-06-04 20:00:00+00:00,2025-06-04 20:00:00+00:00,55.92,,,,,,,,,,2025-06-04 20:00:00+00:00,55.92
2025-06-04 23:00:00+02:00,2025-06-04 21:00:00+00:00,2025-06-04 21:00:00+00:00,53.22,,,,,,,,,,2025-06-04 21:00:00+00:00,53.22
2025-06-05 00:00:00+02:00,2025-06-04 22:00:00+00:00,2025-06-04 22:00:00+00:00,-0.01,,,,,,,,,,2025-06-04 22:00:00+00:00,-0.01
2025-06-05 01:00:00+02:00,2025-06-04 23:00:00+00:00,2025-06-04 23:00:00+00:00,-0.01,,,,,,,,,,2025-06-04 23:00:00+00:00,-0.01
2025-06-05 02:00:00+02:00,2025-06-05 00:00:00+00:00,2025-06-05 00:00:00+00:00,-0.06,,,,,,,,,,2025-06-05 00:00:00+00:00,-0.06
2025-06-05 03:00:00+02:00,2025-06-05 01:00:00+00:00,2025-06-05 01:00:00+00:00,-0.39,,,,,,,,,,2025-06-05 01:00:00+00:00,-0.39
2025-06-05 04:00:00+02:00,2025-06-05 02:00:00+00:00,2025-06-05 02:00:00+00:00,-2.2,,,,,,,,,,2025-06-05 02:00:00+00:00,-2.2
2025-06-05 05:00:00+02:00,2025-06-05 03:00:00+00:00,2025-06-05 03:00:00+00:00,-0.11,,,,,,,,,,2025-06-05 03:00:00+00:00,-0.11
2025-06-05 06:00:00+02:00,2025-06-05 04:00:00+00:00,2025-06-05 04:00:00+00:00,-0.02,,,,,,,,,,2025-06-05 04:00:00+00:00,-0.02
2025-06-05 07:00:00+02:00,2025-06-05 05:00:00+00:00,2025-06-05 05:00:00+00:00,0.0,,,,,,,,,,2025-06-05 05:00:00+00:00,0.0
2025-06-05 08:00:00+02:00,2025-06-05 06:00:00+00:00,2025-06-05 06:00:00+00:00,0.0,,,,,,,,,,2025-06-05 06:00:00+00:00,0.0
2025-06-05 09:00:00+02:00,2025-06-05 07:00:00+00:00,2025-06-05 07:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 07:00:00+00:00,-0.01
2025-06-05 10:00:00+02:00,2025-06-05 08:00:00+00:00,2025-06-05 08:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 08:00:00+00:00,-0.01
2025-06-05 11:00:00+02:00,2025-06-05 09:00:00+00:00,2025-06-05 09:00:00+00:00,-0.02,,,,,,,,,,2025-06-05 09:00:00+00:00,-0.02
2025-06-05 12:00:00+02:00,2025-06-05 10:00:00+00:00,2025-06-05 10:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 10:00:00+00:00,-0.01
2025-06-05 13:00:00+02:00,2025-06-05 11:00:00+00:00,2025-06-05 11:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 11:00:00+00:00,-0.01
2025-06-05 14:00:00+02:00,2025-06-05 12:00:00+00:00,2025-06-05 12:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 12:00:00+00:00,-0.01
2025-06-05 15:00:00+02:00,2025-06-05 13:00:00+00:00,2025-06-05 13:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 13:00:00+00:00,-0.01
2025-06-05 16:00:00+02:00,2025-06-05 14:00:00+00:00,2025-06-05 14:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 14:00:00+00:00,-0.01
2025-06-05 17:00:00+02:00,2025-06-05 15:00:00+00:00,2025-06-05 15:00:00+00:00,-0.01,,,,,,,,,,2025-06-05 15:00:00+00:00,-0.01
2025-06-05 18:00:00+02:00,2025-06-05 16:00:00+00:00,2025-06-05 16:00:00+00:00,3.17,,,,,,,,,,2025-06-05 16:00:00+00:00,3.17
2025-06-05 19:00:00+02:00,2025-06-05 17:00:00+00:00,2025-06-05 17:00:00+00:00,25.52,,,,,,,,,,2025-06-05 17:00:00+00:00,25.52
2025-06-05 20:00:00+02:00,2025-06-05 18:00:00+00:00,2025-06-05 18:00:00+00:00,16.14,,,,,,,,,,2025-06-05 18:00:00+00:00,16.14
2025-06-05 21:00:00+02:00,2025-06-05 19:00:00+00:00,2025-06-05 19:00:00+00:00,32.62,,,,,,,,,,2025-06-05 19:00:00+00:00,32.62
2025-06-05 22:00:00+02:00,2025-06-05 20:00:00+00:00,2025-06-05 20:00:00+00:00,24.04,,,,,,,,,,2025-06-05 20:00:00+00:00,24.04
2025-06-05 23:00:00+02:00,2025-06-05 21:00:00+00:00,2025-06-05 21:00:00+00:00,26.93,,,,,,,,,,2025-06-05 21:00:00+00:00,26.93
2025-06-06 00:00:00+02:00,2025-06-05 22:00:00+00:00,2025-06-05 22:00:00+00:00,34.63,,,,,,,,,,2025-06-05 22:00:00+00:00,34.63
2025-06-06 01:00:00+02:00,2025-06-05 23:00:00+00:00,2025-06-05 23:00:00+00:00,13.39,,,,,,,,,,2025-06-05 23:00:00+00:00,13.39
2025-06-06 02:00:00+02:00,2025-06-06 00:00:00+00:00,2025-06-06 00:00:00+00:00,11.17,,,,,,,,,,2025-06-06 00:00:00+00:00,11.17
2025-06-06 03:00:00+02:00,2025-06-06 01:00:00+00:00,2025-06-06 01:00:00+00:00,14.79,,,,,,,,,,2025-06-06 01:00:00+00:00,14.79
2025-06-06 04:00:00+02:00,2025-06-06 02:00:00+00:00,2025-06-06 02:00:00+00:00,20.02,,,,,,,,,,2025-06-06 02:00:00+00:00,20.02
2025-06-06 05:00:00+02:00,2025-06-06 03:00:00+00:00,2025-06-06 03:00:00+00:00,0.0,,,,,,,,,,2025-06-06 03:00:00+00:00,0.0
2025-06-06 06:00:00+02:00,2025-06-06 04:00:00+00:00,2025-06-06 04:00:00+00:00,13.9,,,,,,,,,,2025-06-06 04:00:00+00:00,13.9
2025-06-06 07:00:00+02:00,2025-06-06 05:00:00+00:00,2025-06-06 05:00:00+00:00,5.19,,,,,,,,,,2025-06-06 05:00:00+00:00,5.19
2025-06-06 08:00:00+02:00,2025-06-06 06:00:00+00:00,2025-06-06 06:00:00+00:00,14.23,,,,,,,,,,2025-06-06 06:00:00+00:00,14.23
2025-06-06 09:00:00+02:00,2025-06-06 07:00:00+00:00,2025-06-06 07:00:00+00:00,4.66,,,,,,,,,,2025-06-06 07:00:00+00:00,4.66
2025-06-06 10:00:00+02:00,2025-06-06 08:00:00+00:00,2025-06-06 08:00:00+00:00,0.0,,,,,,,,,,2025-06-06 08:00:00+00:00,0.0
2025-06-06 11:00:00+02:00,2025-06-06 09:00:00+00:00,2025-06-06 09:00:00+00:00,-0.01,,,,,,,,,,2025-06-06 09:00:00+00:00,-0.01
2025-06-06 12:00:00+02:00,2025-06-06 10:00:00+00:00,2025-06-06 10:00:00+00:00,-0.02,,,,,,,,,,2025-06-06 10:00:00+00:00,-0.02
2025-06-06 13:00:00+02:00,2025-06-06 11:00:00+00:00,2025-06-06 11:00:00+00:00,-1.04,,,,,,,,,,2025-06-06 11:00:00+00:00,-1.04
2025-06-06 14:00:00+02:00,2025-06-06 12:00:00+00:00,2025-06-06 12:00:00+00:00,-1.67,,,,,,,,,,2025-06-06 12:00:00+00:00,-1.67
2025-06-06 15:00:00+02:00,2025-06-06 13:00:00+00:00,2025-06-06 13:00:00+00:00,-0.01,,,,,,,,,,2025-06-06 13:00:00+00:00,-0.01
2025-06-06 16:00:00+02:00,2025-06-06 14:00:00+00:00,2025-06-06 14:00:00+00:00,-0.01,,,,,,,,,,2025-06-06 14:00:00+00:00,-0.01
2025-06-06 17:00:00+02:00,2025-06-06 15:00:00+00:00,2025-06-06 15:00:00+00:00,1.2,,,,,,,,,,2025-06-06 15:00:00+00:00,1.2
2025-06-06 18:00:00+02:00,2025-06-06 16:00:00+00:00,2025-06-06 16:00:00+00:00,14.34,,,,,,,,,,2025-06-06 16:00:00+00:00,14.34
2025-06-06 19:00:00+02:00,2025-06-06 17:00:00+00:00,2025-06-06 17:00:00+00:00,44.69,,,,,,,,,,2025-06-06 17:00:00+00:00,44.69
2025-06-06 20:00:00+02:00,2025-06-06 18:00:00+00:00,2025-06-06 18:00:00+00:00,57.85,,,,,,,,,,2025-06-06 18:00:00+00:00,57.85
2025-06-06 21:00:00+02:00,2025-06-06 19:00:00+00:00,2025-06-06 19:00:00+00:00,87.68,,,,,,,,,,2025-06-06 19:00:00+00:00,87.68
2025-06-06 22:00:00+02:00,2025-06-06 20:00:00+00:00,2025-06-06 20:00:00+00:00,119.03,,,,,,,,,,2025-06-06 20:00:00+00:00,119.03
2025-06-06 23:00:00+02:00,2025-06-06 21:00:00+00:00,2025-06-06 21:00:00+00:00,90.15,,,,,,,,,,2025-06-06 21:00:00+00:00,90.15
2025-06-07 00:00:00+02:00,2025-06-06 22:00:00+00:00,2025-06-06 22:00:00+00:00,44.25,,,,,,,,,,2025-06-06 22:00:00+00:00,44.25
2025-06-07 01:00:00+02:00,2025-06-06 23:00:00+00:00,2025-06-06 23:00:00+00:00,28.7,,,,,,,,,,2025-06-06 23:00:00+00:00,28.7
2025-06-07 02:00:00+02:00,2025-06-07 00:00:00+00:00,2025-06-07 00:00:00+00:00,30.92,,,,,,,,,,2025-06-07 00:00:00+00:00,30.92
2025-06-07 03:00:00+02:00,2025-06-07 01:00:00+00:00,2025-06-07 01:00:00+00:00,20.45,,,,,,,,,,2025-06-07 01:00:00+00:00,20.45
2025-06-07 04:00:00+02:00,2025-06-07 02:00:00+00:00,2025-06-07 02:00:00+00:00,18.7,,,,,,,,,,2025-06-07 02:00:00+00:00,18.7
2025-06-07 05:00:00+02:00,2025-06-07 03:00:00+00:00,2025-06-07 03:00:00+00:00,17.67,,,,,,,,,,2025-06-07 03:00:00+00:00,17.67
2025-06-07 06:00:00+02:00,2025-06-07 04:00:00+00:00,2025-06-07 04:00:00+00:00,17.61,,,,,,,,,,2025-06-07 04:00:00+00:00,17.61
2025-06-07 07:00:00+02:00,2025-06-07 05:00:00+00:00,2025-06-07 05:00:00+00:00,10.34,,,,,,,,,,2025-06-07 05:00:00+00:00,10.34
2025-06-07 08:00:00+02:00,2025-06-07 06:00:00+00:00,2025-06-07 06:00:00+00:00,20.79,,,,,,,,,,2025-06-07 06:00:00+00:00,20.79
2025-06-07 09:00:00+02:00,2025-06-07 07:00:00+00:00,2025-06-07 07:00:00+00:00,9.7,,,,,,,,,,2025-06-07 07:00:00+00:00,9.7
2025-06-07 10:00:00+02:00,2025-06-07 08:00:00+00:00,2025-06-07 08:00:00+00:00,10.93,,,,,,,,,,2025-06-07 08:00:00+00:00,10.93
2025-06-07 11:00:00+02:00,2025-06-07 09:00:00+00:00,2025-06-07 09:00:00+00:00,9.44,,,,,,,,,,2025-06-07 09:00:00+00:00,9.44
2025-06-07 12:00:00+02:00,2025-06-07 10:00:00+00:00,2025-06-07 10:00:00+00:00,1.19,,,,,,,,,,2025-06-07 10:00:00+00:00,1.19
2025-06-07 13:00:00+02:00,2025-06-07 11:00:00+00:00,2025-06-07 11:00:00+00:00,-0.01,,,,,,,,,,2025-06-07 11:00:00+00:00,-0.01
2025-06-07 14:00:00+02:00,2025-06-07 12:00:00+00:00,2025-06-07 12:00:00+00:00,-0.02,,,,,,,,,,2025-06-07 12:00:00+00:00,-0.02
2025-06-07 15:00:00+02:00,2025-06-07 13:00:00+00:00,2025-06-07 13:00:00+00:00,-0.02,,,,,,,,,,2025-06-07 13:00:00+00:00,-0.02
2025-06-07 16:00:00+02:00,2025-06-07 14:00:00+00:00,2025-06-07 14:00:00+00:00,0.0,,,,,,,,,,2025-06-07 14:00:00+00:00,0.0
2025-06-07 17:00:00+02:00,2025-06-07 15:00:00+00:00,2025-06-07 15:00:00+00:00,0.0,,,,,,,,,,2025-06-07 15:00:00+00:00,0.0
2025-06-07 18:00:00+02:00,2025-06-07 16:00:00+00:00,2025-06-07 16:00:00+00:00,0.09,,,,,,,,,,2025-06-07 16:00:00+00:00,0.09
2025-06-07 19:00:00+02:00,2025-06-07 17:00:00+00:00,2025-06-07 17:00:00+00:00,9.91,,,,,,,,,,2025-06-07 17:00:00+00:00,9.91
2025-06-07 20:00:00+02:00,2025-06-07 18:00:00+00:00,2025-06-07 18:00:00+00:00,27.55,,,,,,,,,,2025-06-07 18:00:00+00:00,27.55
2025-06-07 21:00:00+02:00,2025-06-07 19:00:00+00:00,2025-06-07 19:00:00+00:00,14.64,,,,,,,,,,2025-06-07 19:00:00+00:00,14.64
2025-06-07 22:00:00+02:00,2025-06-07 20:00:00+00:00,2025-06-07 20:00:00+00:00,31.5,,,,,,,,,,2025-06-07 20:00:00+00:00,31.5
2025-06-07 23:00:00+02:00,2025-06-07 21:00:00+00:00,2025-06-07 21:00:00+00:00,30.46,,,,,,,,,,2025-06-07 21:00:00+00:00,30.46
2025-06-08 00:00:00+02:00,2025-06-07 22:00:00+00:00,2025-06-07 22:00:00+00:00,23.62,,,,,,,,,,2025-06-07 22:00:00+00:00,23.62
2025-06-08 01:00:00+02:00,2025-06-07 23:00:00+00:00,2025-06-07 23:00:00+00:00,14.47,,,,,,,,,,2025-06-07 23:00:00+00:00,14.47
2025-06-08 02:00:00+02:00,2025-06-08 00:00:00+00:00,2025-06-08 00:00:00+00:00,10.18,,,,,,,,,,2025-06-08 00:00:00+00:00,10.18
2025-06-08 03:00:00+02:00,2025-06-08 01:00:00+00:00,2025-06-08 01:00:00+00:00,0.08,,,,,,,,,,2025-06-08 01:00:00+00:00,0.08
2025-06-08 04:00:00+02:00,2025-06-08 02:00:00+00:00,2025-06-08 02:00:00+00:00,2.53,,,,,,,,,,2025-06-08 02:00:00+00:00,2.53
2025-06-08 05:00:00+02:00,2025-06-08 03:00:00+00:00,2025-06-08 03:00:00+00:00,5.05,,,,,,,,,,2025-06-08 03:00:00+00:00,5.05
2025-06-08 06:00:00+02:00,2025-06-08 04:00:00+00:00,2025-06-08 04:00:00+00:00,0.01,,,,,,,,,,2025-06-08 04:00:00+00:00,0.01
2025-06-08 07:00:00+02:00,2025-06-08 05:00:00+00:00,2025-06-08 05:00:00+00:00,0.02,,,,,,,,,,2025-06-08 05:00:00+00:00,0.02
2025-06-08 08:00:00+02:00,2025-06-08 06:00:00+00:00,2025-06-08 06:00:00+00:00,-0.01,,,,,,,,,,2025-06-08 06:00:00+00:00,-0.01
2025-06-08 09:00:00+02:00,2025-06-08 07:00:00+00:00,2025-06-08 07:00:00+00:00,-0.5,,,,,,,,,,2025-06-08 07:00:00+00:00,-0.5
2025-06-08 10:00:00+02:00,2025-06-08 08:00:00+00:00,2025-06-08 08:00:00+00:00,-2.0,,,,,,,,,,2025-06-08 08:00:00+00:00,-2.0
2025-06-08 11:00:00+02:00,2025-06-08 09:00:00+00:00,2025-06-08 09:00:00+00:00,-7.39,,,,,,,,,,2025-06-08 09:00:00+00:00,-7.39
2025-06-08 12:00:00+02:00,2025-06-08 10:00:00+00:00,2025-06-08 10:00:00+00:00,-19.45,,,,,,,,,,2025-06-08 10:00:00+00:00,-19.45
2025-06-08 13:00:00+02:00,2025-06-08 11:00:00+00:00,2025-06-08 11:00:00+00:00,-37.93,,,,,,,,,,2025-06-08 11:00:00+00:00,-37.93
2025-06-08 14:00:00+02:00,2025-06-08 12:00:00+00:00,2025-06-08 12:00:00+00:00,-50.0,,,,,,,,,,2025-06-08 12:00:00+00:00,-50.0
2025-06-08 15:00:00+02:00,2025-06-08 13:00:00+00:00,2025-06-08 13:00:00+00:00,-48.01,,,,,,,,,,2025-06-08 13:00:00+00:00,-48.01
2025-06-08 16:00:00+02:00,2025-06-08 14:00:00+00:00,2025-06-08 14:00:00+00:00,-35.35,,,,,,,,,,2025-06-08 14:00:00+00:00,-35.35
2025-06-08 17:00:00+02:00,2025-06-08 15:00:00+00:00,2025-06-08 15:00:00+00:00,-2.85,,,,,,,,,,2025-06-08 15:00:00+00:00,-2.85
2025-06-08 18:00:00+02:00,2025-06-08 16:00:00+00:00,2025-06-08 16:00:00+00:00,0.0,,,,,,,,,,2025-06-08 16:00:00+00:00,0.0
2025-06-08 19:00:00+02:00,2025-06-08 17:00:00+00:00,2025-06-08 17:00:00+00:00,17.86,,,,,,,,,,2025-06-08 17:00:00+00:00,17.86
2025-06-08 20:00:00+02:00,2025-06-08 18:00:00+00:00,2025-06-08 18:00:00+00:00,30.46,,,,,,,,,,2025-06-08 18:00:00+00:00,30.46
2025-06-08 21:00:00+02:00,2025-06-08 19:00:00+00:00,2025-06-08 19:00:00+00:00,39.92,,,,,,,,,,2025-06-08 19:00:00+00:00,39.92
2025-06-08 22:00:00+02:00,2025-06-08 20:00:00+00:00,2025-06-08 20:00:00+00:00,64.35,,,,,,,,,,2025-06-08 20:00:00+00:00,64.35
2025-06-08 23:00:00+02:00,2025-06-08 21:00:00+00:00,2025-06-08 21:00:00+00:00,54.69,,,,,,,,,,2025-06-08 21:00:00+00:00,54.69
2025-06-09 00:00:00+02:00,2025-06-08 22:00:00+00:00,2025-06-08 22:00:00+00:00,34.16,,,,,,,,,,2025-06-08 22:00:00+00:00,34.16
2025-06-09 01:00:00+02:00,2025-06-08 23:00:00+00:00,2025-06-08 23:00:00+00:00,28.03,,,,,,,,,,2025-06-08 23:00:00+00:00,28.03
2025-06-09 02:00:00+02:00,2025-06-09 00:00:00+00:00,2025-06-09 00:00:00+00:00,21.99,,,,,,,,,,2025-06-09 00:00:00+00:00,21.99
2025-06-09 03:00:00+02:00,2025-06-09 01:00:00+00:00,2025-06-09 01:00:00+00:00,21.1,,,,,,,,,,2025-06-09 01:00:00+00:00,21.1
2025-06-09 04:00:00+02:00,2025-06-09 02:00:00+00:00,2025-06-09 02:00:00+00:00,19.82,,,,,,,,,,2025-06-09 02:00:00+00:00,19.82
2025-06-09 05:00:00+02:00,2025-06-09 03:00:00+00:00,2025-06-09 03:00:00+00:00,21.88,,,,,,,,,,2025-06-09 03:00:00+00:00,21.88
2025-06-09 06:00:00+02:00,2025-06-09 04:00:00+00:00,2025-06-09 04:00:00+00:00,23.51,,,,,,,,,,2025-06-09 04:00:00+00:00,23.51
2025-06-09 07:00:00+02:00,2025-06-09 05:00:00+00:00,2025-06-09 05:00:00+00:00,21.71,,,,,,,,,,2025-06-09 05:00:00+00:00,21.71
2025-06-09 08:00:00+02:00,2025-06-09 06:00:00+00:00,2025-06-09 06:00:00+00:00,12.13,,,,,,,,,,2025-06-09 06:00:00+00:00,12.13
2025-06-09 09:00:00+02:00,2025-06-09 07:00:00+00:00,2025-06-09 07:00:00+00:00,1.69,,,,,,,,,,2025-06-09 07:00:00+00:00,1.69
2025-06-09 10:00:00+02:00,2025-06-09 08:00:00+00:00,2025-06-09 08:00:00+00:00,-0.02,,,,,,,,,,2025-06-09 08:00:00+00:00,-0.02
2025-06-09 11:00:00+02:00,2025-06-09 09:00:00+00:00,2025-06-09 09:00:00+00:00,-1.48,,,,,,,,,,2025-06-09 09:00:00+00:00,-1.48
2025-06-09 12:00:00+02:00,2025-06-09 10:00:00+00:00,2025-06-09 10:00:00+00:00,-6.42,,,,,,,,,,2025-06-09 10:00:00+00:00,-6.42
2025-06-09 13:00:00+02:00,2025-06-09 11:00:00+00:00,2025-06-09 11:00:00+00:00,-16.01,,,,,,,,,,2025-06-09 11:00:00+00:00,-16.01
2025-06-09 14:00:00+02:00,2025-06-09 12:00:00+00:00,2025-06-09 12:00:00+00:00,-14.99,,,,,,,,,,2025-06-09 12:00:00+00:00,-14.99
2025-06-09 15:00:00+02:00,2025-06-09 13:00:00+00:00,2025-06-09 13:00:00+00:00,-3.21,,,,,,,,,,2025-06-09 13:00:00+00:00,-3.21
2025-06-09 16:00:00+02:00,2025-06-09 14:00:00+00:00,2025-06-09 14:00:00+00:00,-0.03,,,,,,,,,,2025-06-09 14:00:00+00:00,-0.03
2025-06-09 17:00:00+02:00,2025-06-09 15:00:00+00:00,2025-06-09 15:00:00+00:00,7.64,,,,,,,,,,2025-06-09 15:00:00+00:00,7.64
2025-06-09 18:00:00+02:00,2025-06-09 16:00:00+00:00,2025-06-09 16:00:00+00:00,19.09,,,,,,,,,,2025-06-09 16:00:00+00:00,19.09
2025-06-09 19:00:00+02:00,2025-06-09 17:00:00+00:00,2025-06-09 17:00:00+00:00,30.36,,,,,,,,,,2025-06-09 17:00:00+00:00,30.36
2025-06-09 20:00:00+02:00,2025-06-09 18:00:00+00:00,2025-06-09 18:00:00+00:00,33.84,,,,,,,,,,2025-06-09 18:00:00+00:00,33.84
2025-06-09 21:00:00+02:00,2025-06-09 19:00:00+00:00,2025-06-09 19:00:00+00:00,35.49,,,,,,,,,,2025-06-09 19:00:00+00:00,35.49
2025-06-09 22:00:00+02:00,2025-06-09 20:00:00+00:00,2025-06-09 20:00:00+00:00,60.99,,,,,,,,,,2025-06-09 20:00:00+00:00,60.99
2025-06-09 23:00:00+02:00,2025-06-09 21:00:00+00:00,2025-06-09 21:00:00+00:00,40.0,,,,,,,,,,2025-06-09 21:00:00+00:00,40.0
2025-06-10 00:00:00+02:00,2025-06-09 22:00:00+00:00,2025-06-09 22:00:00+00:00,38.39,,,,,,,,,,2025-06-09 22:00:00+00:00,38.39
2025-06-10 01:00:00+02:00,2025-06-09 23:00:00+00:00,2025-06-09 23:00:00+00:00,12.5,,,,,,,,,,2025-06-09 23:00:00+00:00,12.5
2025-06-10 02:00:00+02:00,2025-06-10 00:00:00+00:00,2025-06-10 00:00:00+00:00,16.46,,,,,,,,,,2025-06-10 00:00:00+00:00,16.46
2025-06-10 03:00:00+02:00,2025-06-10 01:00:00+00:00,2025-06-10 01:00:00+00:00,15.93,,,,,,,,,,2025-06-10 01:00:00+00:00,15.93
2025-06-10 04:00:00+02:00,2025-06-10 02:00:00+00:00,2025-06-10 02:00:00+00:00,12.23,,,,,,,,,,2025-06-10 02:00:00+00:00,12.23
2025-06-10 05:00:00+02:00,2025-06-10 03:00:00+00:00,2025-06-10 03:00:00+00:00,20.57,,,,,,,,,,2025-06-10 03:00:00+00:00,20.57
2025-06-10 06:00:00+02:00,2025-06-10 04:00:00+00:00,2025-06-10 04:00:00+00:00,30.71,,,,,,,,,,2025-06-10 04:00:00+00:00,30.71
2025-06-10 07:00:00+02:00,2025-06-10 05:00:00+00:00,2025-06-10 05:00:00+00:00,38.52,,,,,,,,,,2025-06-10 05:00:00+00:00,38.52
2025-06-10 08:00:00+02:00,2025-06-10 06:00:00+00:00,2025-06-10 06:00:00+00:00,39.1,,,,,,,,,,2025-06-10 06:00:00+00:00,39.1
2025-06-10 09:00:00+02:00,2025-06-10 07:00:00+00:00,2025-06-10 07:00:00+00:00,24.63,,,,,,,,,,2025-06-10 07:00:00+00:00,24.63
2025-06-10 10:00:00+02:00,2025-06-10 08:00:00+00:00,2025-06-10 08:00:00+00:00,9.29,,,,,,,,,,2025-06-10 08:00:00+00:00,9.29
2025-06-10 11:00:00+02:00,2025-06-10 09:00:00+00:00,2025-06-10 09:00:00+00:00,0.0,,,,,,,,,,2025-06-10 09:00:00+00:00,0.0
2025-06-10 12:00:00+02:00,2025-06-10 10:00:00+00:00,2025-06-10 10:00:00+00:00,0.0,,,,,,,,,,2025-06-10 10:00:00+00:00,0.0
2025-06-10 13:00:00+02:00,2025-06-10 11:00:00+00:00,2025-06-10 11:00:00+00:00,-0.01,,,,,,,,,,2025-06-10 11:00:00+00:00,-0.01
2025-06-10 14:00:00+02:00,2025-06-10 12:00:00+00:00,2025-06-10 12:00:00+00:00,-0.01,,,,,,,,,,2025-06-10 12:00:00+00:00,-0.01
2025-06-10 15:00:00+02:00,2025-06-10 13:00:00+00:00,2025-06-10 13:00:00+00:00,-0.01,,,,,,,,,,2025-06-10 13:00:00+00:00,-0.01
2025-06-10 16:00:00+02:00,2025-06-10 14:00:00+00:00,2025-06-10 14:00:00+00:00,-0.01,,,,,,,,,,2025-06-10 14:00:00+00:00,-0.01
2025-06-10 17:00:00+02:00,2025-06-10 15:00:00+00:00,2025-06-10 15:00:00+00:00,21.91,,,,,,,,,,2025-06-10 15:00:00+00:00,21.91
2025-06-10 18:00:00+02:00,2025-06-10 16:00:00+00:00,2025-06-10 16:00:00+00:00,35.95,,,,,,,,,,2025-06-10 16:00:00+00:00,35.95
2025-06-10 19:00:00+02:00,2025-06-10 17:00:00+00:00,2025-06-10 17:00:00+00:00,65.57,,,,,,,,,,2025-06-10 17:00:00+00:00,65.57
2025-06-10 20:00:00+02:00,2025-06-10 18:00:00+00:00,2025-06-10 18:00:00+00:00,56.6,,,,,,,,,,2025-06-10 18:00:00+00:00,56.6
2025-06-10 21:00:00+02:00,2025-06-10 19:00:00+00:00,2025-06-10 19:00:00+00:00,58.2,,,,,,,,,,2025-06-10 19:00:00+00:00,58.2
2025-06-10 22:00:00+02:00,2025-06-10 20:00:00+00:00,2025-06-10 20:00:00+00:00,71.92,,,,,,,,,,2025-06-10 20:00:00+00:00,71.92
2025-06-10 23:00:00+02:00,2025-06-10 21:00:00+00:00,2025-06-10 21:00:00+00:00,61.63,,,,,,,,,,2025-06-10 21:00:00+00:00,61.63
2025-06-11 00:00:00+02:00,2025-06-10 22:00:00+00:00,2025-06-10 22:00:00+00:00,62.76,,,,,,,,,,2025-06-10 22:00:00+00:00,62.76
2025-06-11 01:00:00+02:00,2025-06-10 23:00:00+00:00,2025-06-10 23:00:00+00:00,35.49,,,,,,,,,,2025-06-10 23:00:00+00:00,35.49
2025-06-11 02:00:00+02:00,2025-06-11 00:00:00+00:00,2025-06-11 00:00:00+00:00,37.04,,,,,,,,,,2025-06-11 00:00:00+00:00,37.04
